user_id,car_id,rating,persona
7,8642,3.323907904748684,Budget_Student
7,2314,5.0,Budget_Student
7,6143,3.4224067350695617,Budget_Student
7,9325,5.0,Budget_Student
7,3628,3.790417883720512,Budget_Student
7,9953,3.5060041845050534,Budget_Student
7,1388,3.2549462167466094,Budget_Student
7,886,5.0,Budget_Student
7,1038,3.143499960627114,Budget_Student
7,4403,5.0,Budget_Student
7,3589,2.6953318849705896,Budget_Student
8,4425,1.9656344215427493,Luxury_Boss
8,9017,2.3829404216589856,Luxury_Boss
8,8584,4.135944841790191,Luxury_Boss
8,7114,2.217630685721885,Luxury_Boss
8,9852,3.0118318687008006,Luxury_Boss
8,2433,1.5060456605749077,Luxury_Boss
8,6677,2.0091023387702336,Luxury_Boss
8,553,2.3769720191026327,Luxury_Boss
8,9252,2.2250013048357555,Luxury_Boss
8,932,2.483677947815892,Luxury_Boss
8,6523,2.3209260133663494,Luxury_Boss
8,7453,1.6701444102049563,Luxury_Boss
8,6311,4.098690961678907,Luxury_Boss
8,7982,3.979320048522524,Luxury_Boss
8,1004,2.0536466092393986,Luxury_Boss
9,7902,2.2550113708602346,Speed_Racer
9,5193,3.28346176049937,Speed_Racer
9,6214,3.5412950254021425,Speed_Racer
9,8067,3.422228857765796,Speed_Racer
9,4642,2.235384281358481,Speed_Racer
9,1916,2.880291916902496,Speed_Racer
9,7492,3.258513087593163,Speed_Racer
9,8614,2.0499587851548973,Speed_Racer
9,3071,4.749810016523316,Speed_Racer
9,4609,3.1671269675233487,Speed_Racer
9,1021,3.4626789346556004,Speed_Racer
9,4465,3.341981370368605,Speed_Racer
9,9872,4.292400182191612,Speed_Racer
9,1129,2.178283428027846,Speed_Racer
9,7573,1.7525478880903935,Speed_Racer
9,8623,4.8781400226070195,Speed_Racer
9,1783,3.2175540352720287,Speed_Racer
9,1057,2.1511850702810698,Speed_Racer
9,1683,2.3806402929024983,Speed_Racer
9,4721,2.5091098719561336,Speed_Racer
9,1428,2.600315182457052,Speed_Racer
9,10218,2.605358456451202,Speed_Racer
9,7017,3.446350350516299,Speed_Racer
9,9769,2.7581245457623096,Speed_Racer
10,8507,5.0,Budget_Student
10,9283,3.8117988923473414,Budget_Student
10,2026,3.1351155831127198,Budget_Student
10,6172,2.9183620866295277,Budget_Student
10,2474,3.033905392958883,Budget_Student
10,849,3.0254251260108775,Budget_Student
10,3705,2.9493115557862857,Budget_Student
10,6937,3.926202245533209,Budget_Student
10,5802,4.823738977044417,Budget_Student
10,655,3.3585032075680736,Budget_Student
10,86,5.0,Budget_Student
10,6430,5.0,Budget_Student
10,234,5.0,Budget_Student
10,622,3.1469400687266904,Budget_Student
10,3434,3.6314219097992395,Budget_Student
10,9572,1.123966029412509,Budget_Student
10,4043,3.4807926587897695,Budget_Student
10,7839,3.011145755449669,Budget_Student
10,7871,5.0,Budget_Student
10,3158,3.157336928346192,Budget_Student
10,4606,3.173075870839525,Budget_Student
10,4795,4.907642869323105,Budget_Student
11,4597,2.757614318828949,Speed_Racer
11,321,3.4875944273361865,Speed_Racer
11,1246,2.594947701024891,Speed_Racer
11,1554,2.4268032995357225,Speed_Racer
11,5630,3.9895501186496403,Speed_Racer
11,5279,3.2583869497866935,Speed_Racer
11,4979,2.714480281953887,Speed_Racer
11,716,2.3498428059936036,Speed_Racer
11,7046,2.702402453338497,Speed_Racer
11,4134,2.5692938769300144,Speed_Racer
11,7486,1.9270082498456067,Speed_Racer
11,9452,4.856575001954097,Speed_Racer
11,8832,4.2152942240940945,Speed_Racer
11,4260,3.933294316214521,Speed_Racer
11,4166,3.2191464790439595,Speed_Racer
11,433,2.6684678799770163,Speed_Racer
11,4250,5.0,Speed_Racer
11,6601,2.8176854232396478,Speed_Racer
11,3261,2.9262992026844232,Speed_Racer
11,1851,2.355748048013104,Speed_Racer
11,6275,3.63911683917614,Speed_Racer
11,7835,2.763719547828447,Speed_Racer
11,5820,2.8114623451700114,Speed_Racer
12,1077,1.0,Budget_Student
12,9374,4.5123323952992385,Budget_Student
12,5257,5.0,Budget_Student
12,8690,5.0,Budget_Student
12,5084,3.640113233238721,Budget_Student
12,828,5.0,Budget_Student
12,5921,5.0,Budget_Student
12,1517,3.806832631152744,Budget_Student
12,7370,3.639129713459637,Budget_Student
12,9849,2.5408558058195228,Budget_Student
12,2152,4.875129596064482,Budget_Student
12,6323,5.0,Budget_Student
12,7151,4.840950713107149,Budget_Student
12,5312,4.637307193309671,Budget_Student
12,6595,4.772937081898773,Budget_Student
12,407,3.8855080620208002,Budget_Student
12,3627,3.519858124673552,Budget_Student
12,7273,3.3872481663672076,Budget_Student
12,932,2.955598402671277,Budget_Student
12,734,4.730265237655198,Budget_Student
13,5733,2.6799682705873296,Eco_Warrior
13,7945,1.0,Eco_Warrior
13,6747,2.7154988621952647,Eco_Warrior
13,1539,1.576900144682813,Eco_Warrior
13,5288,2.57514360540776,Eco_Warrior
13,6198,3.4211602069271065,Eco_Warrior
13,5810,3.434703783594361,Eco_Warrior
13,8957,1.0,Eco_Warrior
13,1194,3.3153889383717763,Eco_Warrior
13,4684,1.0,Eco_Warrior
13,3365,1.4670661808264334,Eco_Warrior
13,2800,1.0,Eco_Warrior
13,7668,2.8649221433769982,Eco_Warrior
13,71,3.190384834918438,Eco_Warrior
13,3059,2.8114741437924335,Eco_Warrior
13,7287,2.9959573951102727,Eco_Warrior
13,987,1.2889054947482879,Eco_Warrior
13,1504,2.5991417424594268,Eco_Warrior
13,9225,1.0,Eco_Warrior
14,5669,2.635783712063991,Luxury_Boss
14,126,3.992649694130124,Luxury_Boss
14,3257,1.7800685136974916,Luxury_Boss
14,9734,2.16368892904925,Luxury_Boss
14,9444,3.6321765356597,Luxury_Boss
14,2902,2.0576216223798296,Luxury_Boss
14,3997,2.319975126852845,Luxury_Boss
14,5039,3.4726095490834714,Luxury_Boss
14,4045,1.7160436129388268,Luxury_Boss
14,4612,4.704692991203306,Luxury_Boss
14,9440,2.769809903222786,Luxury_Boss
14,2643,2.273094975397592,Luxury_Boss
14,2562,2.4372989204546105,Luxury_Boss
14,3387,1.8569604167407565,Luxury_Boss
14,4205,1.5059469811451136,Luxury_Boss
15,8666,1.5946091769086577,Luxury_Boss
15,2628,4.084118345696106,Luxury_Boss
15,2868,1.640025010915216,Luxury_Boss
15,4869,1.5832387123841558,Luxury_Boss
15,9496,2.379363211101129,Luxury_Boss
15,9784,2.084270035136658,Luxury_Boss
15,4905,2.3706141173200317,Luxury_Boss
15,8603,3.2588507334634293,Luxury_Boss
15,5064,1.9444156544753004,Luxury_Boss
15,6489,2.3567567339039495,Luxury_Boss
15,9181,2.4800650489069556,Luxury_Boss
15,5084,2.020034195151973,Luxury_Boss
15,3654,2.3756513289057812,Luxury_Boss
15,9069,4.497753097742166,Luxury_Boss
15,4473,2.220206177105461,Luxury_Boss
15,9279,2.11388207696159,Luxury_Boss
15,4248,2.3619446787037677,Luxury_Boss
15,5634,2.2139438968278338,Luxury_Boss
16,5694,3.5419932018864646,Budget_Student
16,9668,2.6000598985025567,Budget_Student
16,2312,5.0,Budget_Student
16,1247,3.4506712102284753,Budget_Student
16,8735,5.0,Budget_Student
16,3021,2.3031093677565155,Budget_Student
16,9474,3.686208552790856,Budget_Student
16,3905,2.9355666003767054,Budget_Student
16,4278,3.94336015557986,Budget_Student
16,3624,5.0,Budget_Student
16,4449,3.691128927242662,Budget_Student
16,2793,3.107072914337555,Budget_Student
16,7749,3.7768799096398866,Budget_Student
16,6311,3.360936591476591,Budget_Student
16,7687,3.438741668313247,Budget_Student
16,8214,1.416535494472305,Budget_Student
16,9226,4.202839136468499,Budget_Student
17,7594,2.4217673608422228,Luxury_Boss
17,8867,2.0567798469263217,Luxury_Boss
17,2891,2.6666231107570386,Luxury_Boss
17,5693,3.287327262893399,Luxury_Boss
17,1006,2.0395519022001647,Luxury_Boss
17,5044,2.590539357787002,Luxury_Boss
17,3412,1.6226347581187615,Luxury_Boss
17,3780,1.5447614011417743,Luxury_Boss
17,7767,2.3231975885665896,Luxury_Boss
17,5563,2.1847773727899265,Luxury_Boss
17,6624,1.902357715724238,Luxury_Boss
17,7130,2.0021480303589314,Luxury_Boss
17,6583,2.1895566471092254,Luxury_Boss
17,8408,1.8521382042592938,Luxury_Boss
17,6163,2.1652914522055333,Luxury_Boss
17,8992,3.9128899629850347,Luxury_Boss
18,8375,3.2127988189434635,Eco_Warrior
18,503,1.212206227398725,Eco_Warrior
18,8658,4.1979944999936905,Eco_Warrior
18,2242,2.8324013005972795,Eco_Warrior
18,4334,2.9715364000545184,Eco_Warrior
18,4701,1.7890805789291577,Eco_Warrior
18,4749,2.7535259698326855,Eco_Warrior
18,8837,3.4902403826499997,Eco_Warrior
18,5222,3.4541721272524364,Eco_Warrior
18,7029,3.3836883115540033,Eco_Warrior
18,6636,2.735818515304753,Eco_Warrior
18,5641,1.3530255123147275,Eco_Warrior
18,9765,3.0266841227197094,Eco_Warrior
18,2882,3.280721955800446,Eco_Warrior
18,6860,1.0,Eco_Warrior
18,9695,2.7559342098076236,Eco_Warrior
18,8057,2.7354999634269035,Eco_Warrior
18,2451,3.312201355793491,Eco_Warrior
18,6599,3.098201905618304,Eco_Warrior
18,1435,2.83686675501609,Eco_Warrior
19,5949,3.4119872015580364,Speed_Racer
19,2796,2.169803053309439,Speed_Racer
19,7669,3.098325495407917,Speed_Racer
19,6535,2.4293610956000533,Speed_Racer
19,94,1.6757753142543235,Speed_Racer
19,8626,3.2914500438124517,Speed_Racer
19,10015,2.545527343137218,Speed_Racer
19,8675,3.4248374385506533,Speed_Racer
19,3646,3.5591798580494687,Speed_Racer
19,1074,2.3863704624299404,Speed_Racer
19,5750,2.236887582010613,Speed_Racer
19,505,2.896416032291408,Speed_Racer
19,6201,3.8292603273038868,Speed_Racer
19,2096,3.2155869090995233,Speed_Racer
19,7306,2.6100021130274715,Speed_Racer
19,6226,3.097480423642004,Speed_Racer
19,3274,2.9110796413451077,Speed_Racer
19,1968,3.5542163850871678,Speed_Racer
19,8944,4.065180859242496,Speed_Racer
19,3315,2.740739879128035,Speed_Racer
20,4561,2.3153848484599364,Luxury_Boss
20,4474,1.9283268241727538,Luxury_Boss
20,3057,2.424991199585457,Luxury_Boss
20,9507,2.32186341585739,Luxury_Boss
20,2204,1.810327862224118,Luxury_Boss
20,9505,5.0,Luxury_Boss
20,6484,1.6108840763712613,Luxury_Boss
20,4154,3.266036685855716,Luxury_Boss
20,6172,2.5061999656585625,Luxury_Boss
20,2490,2.3382821894309025,Luxury_Boss
20,2287,4.064833137151181,Luxury_Boss
20,2892,2.390925718741988,Luxury_Boss
20,135,1.9970333905935602,Luxury_Boss
20,5708,1.9990598943356808,Luxury_Boss
20,2042,1.6355176594920706,Luxury_Boss
20,8185,2.196423420602655,Luxury_Boss
20,8258,1.692721224284106,Luxury_Boss
20,9709,1.6749479190422756,Luxury_Boss
20,5810,1.5713270940249229,Luxury_Boss
20,4182,2.339611634221658,Luxury_Boss
20,10241,1.5160534008023414,Luxury_Boss
20,4836,4.497218494363647,Luxury_Boss
21,8283,2.7190558861614784,Eco_Warrior
21,9171,2.6863736446928543,Eco_Warrior
21,1896,3.009412808354501,Eco_Warrior
21,32,1.4888013338839465,Eco_Warrior
21,3057,2.9313774665551384,Eco_Warrior
21,2990,1.2288302947205256,Eco_Warrior
21,3425,4.039467598004112,Eco_Warrior
21,1886,3.3957911704696406,Eco_Warrior
21,6517,1.0,Eco_Warrior
21,6744,1.0,Eco_Warrior
21,3529,1.217802320731985,Eco_Warrior
21,1788,3.0198704791106654,Eco_Warrior
21,2222,3.436916456783165,Eco_Warrior
21,5653,3.101526343589102,Eco_Warrior
21,9078,3.030181044769417,Eco_Warrior
21,3884,1.0,Eco_Warrior
21,7401,3.0876352469577197,Eco_Warrior
21,3432,1.0,Eco_Warrior
21,4156,1.3166751429823798,Eco_Warrior
21,6003,1.0,Eco_Warrior
22,1407,2.624566762879909,Family_Man
22,3389,3.413877714911637,Family_Man
22,7629,3.5115409390239307,Family_Man
22,667,4.039873602489647,Family_Man
22,3019,4.345509508738097,Family_Man
22,3581,4.4234984605580765,Family_Man
22,7509,3.144818409716713,Family_Man
22,1580,5.0,Family_Man
22,4851,4.054955327762857,Family_Man
22,2727,2.7781224083472624,Family_Man
22,9168,3.267177973504986,Family_Man
22,7085,5.0,Family_Man
22,990,3.922100132873124,Family_Man
22,5422,2.5852693124574673,Family_Man
22,7131,4.429571512374562,Family_Man
22,9027,4.245456385003984,Family_Man
22,5800,4.660564044755804,Family_Man
22,5203,4.278608498569638,Family_Man
22,9356,3.902268439516454,Family_Man
22,8429,4.9239526528102955,Family_Man
22,9572,4.236836360846706,Family_Man
23,7418,3.4033182344221338,Speed_Racer
23,3493,3.3628545718036555,Speed_Racer
23,7466,3.688504795315757,Speed_Racer
23,8465,1.6456266612299484,Speed_Racer
23,4990,2.1630538048016055,Speed_Racer
23,9639,4.9943093435736365,Speed_Racer
23,5986,2.9661937467909887,Speed_Racer
23,8380,2.9034154010620066,Speed_Racer
23,8449,2.610904904605893,Speed_Racer
23,4273,2.456282908514834,Speed_Racer
23,7120,3.055689387782029,Speed_Racer
23,2106,2.6248923977956884,Speed_Racer
23,1820,2.091038469152242,Speed_Racer
23,416,2.8944404627181988,Speed_Racer
23,5197,3.2937157204595633,Speed_Racer
23,7423,3.5194894870238893,Speed_Racer
23,2962,3.893642774091109,Speed_Racer
23,7530,3.8680302415372516,Speed_Racer
23,6247,3.3845921365389486,Speed_Racer
23,1054,3.161715460441137,Speed_Racer
24,6834,1.937879918926961,Speed_Racer
24,1873,3.362742031480755,Speed_Racer
24,5052,3.9371830689347007,Speed_Racer
24,8090,3.295838580920668,Speed_Racer
24,2150,3.168445586252824,Speed_Racer
24,5456,2.5929874278006944,Speed_Racer
24,9723,2.462972262320602,Speed_Racer
24,6750,2.1660593405133266,Speed_Racer
24,344,2.923390972180321,Speed_Racer
24,7932,4.754300059196312,Speed_Racer
24,6019,3.091764767543324,Speed_Racer
24,7273,2.9717777581536704,Speed_Racer
24,1301,3.7115965094745693,Speed_Racer
24,4503,2.5500409415179695,Speed_Racer
24,1154,2.561975234710679,Speed_Racer
24,4588,3.2096949291218486,Speed_Racer
24,7462,3.1593361266602225,Speed_Racer
24,3923,2.7448132708089776,Speed_Racer
24,2714,5.0,Speed_Racer
24,6114,3.2719532499259656,Speed_Racer
24,10160,2.4517963575920323,Speed_Racer
24,7276,3.040797747665925,Speed_Racer
24,8705,3.108998443983637,Speed_Racer
25,4668,2.1742991476975666,Speed_Racer
25,9459,2.1592638501466968,Speed_Racer
25,4523,2.9294938225300573,Speed_Racer
25,5602,2.5615145540754343,Speed_Racer
25,4528,2.8373912304510656,Speed_Racer
25,3833,3.7857991774513446,Speed_Racer
25,7249,2.155846354585518,Speed_Racer
25,7792,2.885558187232273,Speed_Racer
25,904,3.340304264947857,Speed_Racer
25,8948,2.888721132144121,Speed_Racer
25,8160,4.642132856949875,Speed_Racer
25,6889,3.9398785349549543,Speed_Racer
25,3478,4.20388592111967,Speed_Racer
25,5769,2.6430554985669117,Speed_Racer
25,9521,2.142588371719775,Speed_Racer
25,8634,3.7967572173742936,Speed_Racer
25,250,2.520291164628937,Speed_Racer
25,289,3.1265018196572996,Speed_Racer
25,9029,3.0046859883138777,Speed_Racer
26,3287,2.9044958197448922,Speed_Racer
26,9420,3.8847925828301353,Speed_Racer
26,8187,2.750737117973469,Speed_Racer
26,1505,4.062555515070941,Speed_Racer
26,497,3.4042392480681825,Speed_Racer
26,579,2.7641893056980735,Speed_Racer
26,1601,3.159128449547649,Speed_Racer
26,1845,3.870312315100781,Speed_Racer
26,829,2.7901599476144106,Speed_Racer
26,3733,3.7319305933647304,Speed_Racer
26,1664,3.8462801120855317,Speed_Racer
26,2858,2.768092514674035,Speed_Racer
26,9612,2.551863604249685,Speed_Racer
26,4612,3.35452015422848,Speed_Racer
26,8363,2.2526900951106708,Speed_Racer
26,8240,3.6923468736305605,Speed_Racer
26,1281,2.097409156284362,Speed_Racer
26,3972,4.347963369076166,Speed_Racer
26,143,2.0849170100947707,Speed_Racer
26,10131,2.6798544593214872,Speed_Racer
26,4963,2.347080311834956,Speed_Racer
26,5006,3.2679911827475445,Speed_Racer
26,1489,2.623279919451621,Speed_Racer
26,721,3.2985332330656196,Speed_Racer
27,28,3.817837741388301,Luxury_Boss
27,3479,1.9605414349606183,Luxury_Boss
27,10165,3.2324075030018995,Luxury_Boss
27,3768,2.404285080167284,Luxury_Boss
27,1551,3.2496090923192487,Luxury_Boss
27,7432,2.3740981925512976,Luxury_Boss
27,8625,2.4679215535520362,Luxury_Boss
27,600,2.2473086829051017,Luxury_Boss
27,717,2.3866700436353185,Luxury_Boss
27,2503,2.0862383440006766,Luxury_Boss
27,6954,2.325769032394601,Luxury_Boss
27,1681,2.4734981175947097,Luxury_Boss
27,842,2.4936069712186217,Luxury_Boss
27,8220,3.955019187092655,Luxury_Boss
27,8579,2.237203457052283,Luxury_Boss
27,6243,1.7873899464475556,Luxury_Boss
27,1601,2.4110398089862364,Luxury_Boss
27,2774,3.5252408922992915,Luxury_Boss
27,944,2.718868323761587,Luxury_Boss
27,376,4.383319981074337,Luxury_Boss
27,6092,2.2561703479837676,Luxury_Boss
27,3477,2.600429327160774,Luxury_Boss
27,1786,1.5187837002945295,Luxury_Boss
28,412,3.387007039137085,Speed_Racer
28,8833,2.747596200958325,Speed_Racer
28,5058,3.1335829062084697,Speed_Racer
28,2779,3.9210225390430127,Speed_Racer
28,1652,3.745746857658361,Speed_Racer
28,9434,2.6147860460733474,Speed_Racer
28,2571,3.5129971361668932,Speed_Racer
28,4162,2.989189457919447,Speed_Racer
28,10251,3.2323933167892793,Speed_Racer
28,6528,3.3893559714720793,Speed_Racer
28,6414,3.227975658068305,Speed_Racer
28,1400,2.071893269635858,Speed_Racer
28,5722,3.537834311966373,Speed_Racer
28,3674,2.525088466471048,Speed_Racer
28,1918,2.9869685314066405,Speed_Racer
28,8134,2.7133221923018125,Speed_Racer
28,2899,3.595602043244114,Speed_Racer
28,8445,3.4163616690692074,Speed_Racer
29,8935,3.7899117923728767,Family_Man
29,2502,3.8395205119960574,Family_Man
29,3270,4.673317193437295,Family_Man
29,5340,4.144501019397335,Family_Man
29,6570,3.972852245337538,Family_Man
29,2989,3.3183814708061714,Family_Man
29,5948,4.937847052304908,Family_Man
29,5704,4.651719946559202,Family_Man
29,2483,4.971844505926011,Family_Man
29,235,5.0,Family_Man
29,7980,5.0,Family_Man
29,2973,5.0,Family_Man
29,1148,2.9465590944789377,Family_Man
29,3005,1.4770181672215619,Family_Man
29,3023,2.888101884410135,Family_Man
29,5316,3.3260777107438795,Family_Man
29,9013,4.439964902688546,Family_Man
29,978,5.0,Family_Man
29,4214,2.708412754904304,Family_Man
29,2066,3.721465916527848,Family_Man
30,3831,3.308537035898133,Family_Man
30,1714,3.1290462812420587,Family_Man
30,8625,4.118943173479525,Family_Man
30,9096,5.0,Family_Man
30,7790,4.484082025715695,Family_Man
30,7346,4.445583029077023,Family_Man
30,8701,5.0,Family_Man
30,2671,4.164014756765251,Family_Man
30,8465,3.022888589814901,Family_Man
30,235,5.0,Family_Man
30,4440,4.965364424051437,Family_Man
30,6489,4.72171882661007,Family_Man
30,9325,4.778782598730222,Family_Man
30,7771,3.5451260938279643,Family_Man
30,474,3.273290767552106,Family_Man
30,7677,4.446752899993267,Family_Man
30,1114,5.0,Family_Man
30,827,1.8484113597198815,Family_Man
30,3775,1.1827158556515187,Family_Man
30,2758,2.950827473377468,Family_Man
30,2523,2.820906184341488,Family_Man
31,10161,1.2841358661439992,Eco_Warrior
31,1589,2.5967559500751283,Eco_Warrior
31,4493,3.054919019789741,Eco_Warrior
31,4009,2.614038759690933,Eco_Warrior
31,7240,3.0511570505943206,Eco_Warrior
31,2254,1.0,Eco_Warrior
31,4593,1.0,Eco_Warrior
31,3182,3.4208744301136624,Eco_Warrior
31,6224,3.009764150118832,Eco_Warrior
31,4381,3.2468054700187365,Eco_Warrior
31,2895,3.3560701851163923,Eco_Warrior
31,2182,2.6173814262454598,Eco_Warrior
31,1234,1.0,Eco_Warrior
31,5769,2.6873677079364606,Eco_Warrior
31,7041,1.0459880932896546,Eco_Warrior
31,3537,2.6599423178145614,Eco_Warrior
31,6153,3.2208296511375005,Eco_Warrior
31,4656,3.1526773060715834,Eco_Warrior
31,202,2.892226559629293,Eco_Warrior
31,2144,3.2572327892668986,Eco_Warrior
31,6906,2.5945680391020365,Eco_Warrior
31,7951,3.007836043880217,Eco_Warrior
31,2860,3.319694148794292,Eco_Warrior
32,5804,5.0,Family_Man
32,1596,4.1300644952348655,Family_Man
32,4562,4.271359805458504,Family_Man
32,2672,5.0,Family_Man
32,7392,2.6903460371801677,Family_Man
32,8776,4.076838583771459,Family_Man
32,3909,3.328872155667609,Family_Man
32,285,4.76252059574375,Family_Man
32,6729,2.9371106527034456,Family_Man
32,4865,4.280107228580283,Family_Man
32,5146,3.7871877667450193,Family_Man
32,1849,3.05400114807724,Family_Man
32,2934,3.0582085114285347,Family_Man
32,3026,3.49059643242697,Family_Man
32,2811,1.37816967151393,Family_Man
32,3183,5.0,Family_Man
32,2909,4.024201423260889,Family_Man
32,8257,3.9019270978960154,Family_Man
32,5661,2.627294701251196,Family_Man
32,9321,5.0,Family_Man
32,4864,5.0,Family_Man
33,5999,3.4524353602572724,Family_Man
33,6331,4.858699855639597,Family_Man
33,9443,3.6287430362538498,Family_Man
33,3340,5.0,Family_Man
33,6691,4.710752587706447,Family_Man
33,7008,2.795948364496341,Family_Man
33,3556,4.993724337357178,Family_Man
33,6633,2.7472657641751828,Family_Man
33,1858,2.6879141304655074,Family_Man
33,1911,3.3118154261207176,Family_Man
33,1413,4.320355315039907,Family_Man
33,7052,4.175219646248526,Family_Man
33,475,4.1459381018047425,Family_Man
33,6528,3.9871350508644454,Family_Man
33,9969,4.809710064859581,Family_Man
33,7961,5.0,Family_Man
33,1524,5.0,Family_Man
33,7371,5.0,Family_Man
33,5473,4.080542190033944,Family_Man
33,9991,4.937816925296231,Family_Man
33,9135,1.1010040987401388,Family_Man
33,7915,3.955785372437674,Family_Man
